IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_pm25,AQ_co,AQ_nh3,AQ_nox,AQ_no2,AQ_so2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_mode_wind_direction_10m,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_mode_wind_direction_100m,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LI_pigs_v2,LI_bovine_v2,LA_hvi,LA_lvi,LA_land_use,LA_soil_use
576.0,45.697952,9.40619094,2020-12-22,279.0,60.0,32.0,0.6833,,152.4,38.97,,4.822,1.306,1.796,S,-6.939e-18,1.0,98600.0,4032000.0,71.93,90.56,99.17,1.495,2.439,SW,164.9,12.49,1.101,0.4128,0.01446,3.893,2.399,15.48,2.63,2.892,58.93,10.98,31.29,1.846,1.819,112.0,NA
576.0,45.697952,9.40619094,2020-12-23,279.0,44.0,28.0,0.6375,,131.9,35.81,,5.848,1.12,1.781,S,0.001019,1.0,98450.0,2866000.0,77.5,90.27,96.43,1.234,2.808,SE,120.4,14.31,1.095,0.3728,0.0142,3.825,2.425,15.52,2.675,2.892,58.93,10.98,31.29,1.844,1.817,112.0,NA
576.0,45.697952,9.40619094,2020-12-24,279.0,28.0,19.0,0.6417,,92.25,31.3,,6.84,0.9449,1.712,S,0.003713,1.0,97470.0,1179000.0,89.45,93.24,99.29,1.604,2.303,E,172.9,20.49,1.089,0.333,0.01395,3.757,2.45,15.56,2.721,2.892,58.93,10.98,31.29,1.844,1.815,112.0,NA
576.0,45.697952,9.40619094,2020-12-25,279.0,15.0,11.0,0.425,,24.2,17.27,,3.756,1.565,2.606,S,0.003334,1.0,97060.0,1188000.0,70.04,84.5,98.95,2.727,4.608,SW,598.2,22.77,1.084,0.2938,0.01369,3.691,2.475,15.6,2.766,2.892,58.93,10.98,31.29,1.842,1.813,112.0,NA
576.0,45.697952,9.40619094,2020-12-26,279.0,18.0,15.0,0.45,,34.65,20.53,,1.193,2.002,3.197,S,1.688e-06,0.0,97880.0,5591000.0,43.94,67.53,82.57,3.165,6.34,S,529.0,34.38,1.078,0.2553,0.01342,3.625,2.5,15.64,2.811,2.892,58.93,10.98,31.29,1.842,1.811,112.0,NA
576.0,45.697952,9.40619094,2020-12-27,279.0,34.0,25.0,0.5542,,44.01,24.93,,-0.9769,1.11,2.062,S,0.001283,0.0,97060.0,4774000.0,68.41,80.2,90.91,1.787,4.155,E,405.6,25.07,1.072,0.2175,0.01316,3.562,2.525,15.68,2.855,2.892,58.93,10.98,31.29,1.84,1.809,112.0,NA
576.0,45.697952,9.40619094,2020-12-28,279.0,22.0,18.0,0.5417,,60.95,33.61,,-1.588,1.387,2.208,S,0.02475,6.0,95070.0,621800.0,88.79,94.94,97.84,2.664,4.054,W,314.1,25.06,1.066,0.1808,0.01289,3.5,2.549,15.72,2.9,2.892,58.93,10.98,31.29,1.839,1.807,112.0,NA
576.0,45.697952,9.40619094,2020-12-29,279.0,37.0,29.0,0.7,,121.3,43.0,,-0.686,1.381,2.206,S,0.0001327,1.0,95870.0,1315000.0,70.63,87.25,94.43,1.603,2.977,E,118.8,24.37,1.059,0.1453,0.01261,3.44,2.572,15.76,2.943,2.892,58.93,10.98,31.28,1.838,1.806,112.0,NA
576.0,45.697952,9.40619094,2020-12-30,279.0,57.0,43.0,0.9708,,169.2,49.67,,-0.6874,1.358,2.138,S,1.4e-05,1.0,96600.0,1843000.0,70.79,87.22,95.35,1.446,2.523,SW,131.5,18.49,1.053,0.1111,0.01233,3.383,2.595,15.8,2.987,2.892,58.93,10.98,31.28,1.837,1.804,112.0,NA
576.0,45.697952,9.40619094,2020-12-31,279.0,35.0,34.0,0.675,,91.74,47.38,,-2.873,1.628,2.663,S,0.0002138,5.0,97090.0,1891000.0,65.62,83.25,95.54,1.724,3.158,S,98.49,22.11,1.046,0.07834,0.01204,3.329,2.617,15.84,3.029,2.892,58.93,10.98,31.28,1.836,1.802,112.0,NA
576.0,45.697952,9.40619094,2021-01-01,279.0,36.0,29.0,0.6,,31.85,24.01,,0.8924,1.587,2.035,S,0.02013,1.0,97040.0,549900.0,82.48,90.95,95.26,2.658,4.454,SE,278.0,30.05,,,,,,,,2.892,58.93,10.98,31.28,1.835,1.8,112.0,NA
576.0,45.697952,9.40619094,2021-01-02,279.0,14.0,11.0,0.5125,,28.63,19.85,,2.318,1.983,2.48,S,0.01567,1.0,96760.0,1060000.0,86.72,89.88,92.35,3.344,5.314,SE,196.6,38.0,,,,,,,,2.892,58.93,10.98,31.28,1.834,1.798,112.0,NA
576.0,45.697952,9.40619094,2021-01-03,279.0,12.0,8.0,0.4667,,23.23,16.71,,2.613,1.398,2.005,S,0.01266,1.0,96980.0,800400.0,86.49,92.25,95.61,2.554,4.215,SE,349.5,22.92,,,,,,,,2.892,58.93,10.98,31.28,1.833,1.796,112.0,NA
576.0,45.697952,9.40619094,2021-01-04,279.0,20.0,15.0,0.5667,,71.85,31.92,,1.783,1.373,2.236,SE,0.002665,1.0,97130.0,2076000.0,68.36,84.41,95.76,2.489,3.624,SE,398.2,32.09,,,,,,,,2.892,58.93,10.98,31.28,1.832,1.795,112.0,NA
576.0,45.697952,9.40619094,2021-01-05,279.0,22.0,15.0,0.525,,59.55,30.1,,1.505,1.132,1.843,S,0.005878,1.0,96990.0,1492000.0,67.58,85.19,95.48,2.293,3.973,SE,311.0,31.9,,,,,,,,2.892,58.93,10.98,31.28,1.831,1.793,112.0,NA
576.0,45.697952,9.40619094,2021-01-06,279.0,17.0,11.0,0.5,,32.64,22.53,,0.3492,0.7954,1.672,S,0.004994,1.0,97140.0,1246000.0,87.29,94.38,97.81,1.204,2.63,SW,311.6,19.72,,,,,,,,2.892,58.93,10.98,31.28,1.83,1.791,112.0,NA
576.0,45.697952,9.40619094,2021-01-07,279.0,38.0,25.0,0.7,,117.4,41.42,,-2.001,1.374,1.983,S,1.326e-05,1.0,97520.0,2369000.0,58.21,84.71,97.61,1.747,3.374,SW,404.2,24.82,,,,,,,,2.892,58.93,10.98,31.28,1.829,1.789,112.0,NA
576.0,45.697952,9.40619094,2021-01-08,279.0,35.0,,0.6958,,124.9,42.9,,-2.076,1.465,2.194,S,9.654e-07,0.0,97510.0,3114000.0,49.83,72.5,91.47,1.949,3.323,S,328.3,34.03,,,,,,,,2.892,58.93,10.98,31.27,1.828,1.787,112.0,NA
576.0,45.697952,9.40619094,2021-01-09,279.0,,,,,,,,-2.291,1.598,2.442,S,1.931e-06,0.0,97880.0,2460000.0,42.38,68.47,79.98,2.47,4.181,SE,191.9,26.97,,,,,,,,2.892,58.93,10.98,31.27,1.827,1.785,112.0,NA
576.0,45.697952,9.40619094,2021-01-10,279.0,32.0,20.0,0.5458,,42.66,26.87,,-1.464,1.428,1.966,S,9.654e-07,0.0,97920.0,3397000.0,53.03,72.39,89.08,1.787,4.177,SE,376.4,17.56,,,,,,,,2.892,58.93,10.98,31.27,1.826,1.783,112.0,NA
576.0,45.697952,9.40619094,2021-01-11,279.0,54.0,34.0,0.7708,,133.4,49.68,,-3.978,1.649,2.338,S,2.403e-06,0.0,98030.0,3485000.0,49.95,76.31,90.93,1.66,3.707,SE,366.4,17.65,,,,,,,,2.892,58.93,10.98,31.27,1.825,1.782,112.0,NA
576.0,45.697952,9.40619094,2021-01-12,279.0,71.0,43.0,0.875,,177.5,60.96,,-2.493,1.616,2.381,S,2.907e-05,0.0,97650.0,2838000.0,64.72,78.74,87.58,2.436,4.697,SW,213.2,34.14,,,,,,,,2.892,58.93,10.99,31.27,1.824,1.78,112.0,NA
576.0,45.697952,9.40619094,2021-01-13,279.0,,,0.6167,,,,,0.2056,2.403,2.888,S,0.00011,0.0,97500.0,4140000.0,60.88,73.69,85.63,4.182,5.431,SW,580.3,46.56,,,,,,,,2.892,58.93,10.99,31.26,1.823,1.778,112.0,NA
576.0,45.697952,9.40619094,2021-01-14,279.0,59.0,40.0,0.7292,,,,,2.335,2.088,2.688,S,0.0009669,0.0,97250.0,4321000.0,61.19,81.5,91.57,3.647,5.946,SW,442.5,35.28,,,,,,,,2.892,58.93,10.99,31.26,1.822,1.776,112.0,NA
576.0,45.697952,9.40619094,2021-01-15,279.0,47.0,18.0,0.6792,,,,,2.583,1.078,2.427,SE,0.0005129,0.0,97820.0,1684000.0,63.86,77.34,92.98,1.942,4.616,E,523.0,20.87,,,,,,,,2.892,58.93,10.99,31.26,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-16,279.0,46.0,29.0,0.7167,,90.9,39.25,,-1.307,1.312,2.115,S,0.0003167,0.0,98180.0,4164000.0,54.06,78.24,95.9,1.552,3.151,S,505.3,15.17,,,,,,,,2.892,58.93,10.99,31.26,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-17,279.0,58.0,49.0,0.7333,,52.1,31.55,,-0.2391,1.246,1.869,S,1.003e-05,0.0,97720.0,4065000.0,53.16,76.0,93.11,1.267,2.616,S,322.3,21.61,,,,,,,,2.892,58.93,11.0,31.25,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-18,279.0,106.0,85.0,0.9542,,175.4,48.02,,-1.085,1.383,2.113,S,1.458e-06,0.0,98410.0,5070000.0,51.5,79.63,93.85,1.576,2.827,SW,425.0,16.45,,,,,,,,2.892,58.93,11.0,31.25,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-19,279.0,128.0,94.0,1.137,,249.5,66.31,,-0.5068,1.446,2.148,S,4.727e-07,0.0,98470.0,4335000.0,45.28,74.49,91.13,1.213,2.61,S,205.4,20.26,,,,,,,,2.892,58.93,11.0,31.25,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-20,279.0,96.0,79.0,0.9292,,133.6,46.16,,1.695,1.038,1.832,S,0.00264,1.0,98100.0,1884000.0,67.71,83.83,90.99,1.438,2.823,SE,129.8,23.63,,,,,,,,2.892,58.93,11.0,31.24,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-21,279.0,67.0,49.0,0.95,,142.6,43.82,,3.351,0.6425,0.9431,SE,0.01603,1.0,97550.0,990800.0,87.48,93.11,97.09,1.354,2.054,E,180.2,42.01,,,,,,,,2.892,58.93,11.01,31.24,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-22,279.0,25.0,18.0,0.825,,125.8,42.65,,4.664,1.299,2.718,SE,0.02657,1.0,96310.0,1201000.0,86.97,92.85,96.79,2.617,5.994,SE,379.0,37.49,,,,,,,,2.892,58.84,11.01,31.24,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-23,279.0,22.0,17.0,0.6708,,68.7,35.39,,4.726,1.811,2.739,S,0.008538,0.0,95610.0,4679000.0,42.51,76.81,95.36,3.246,5.526,S,445.1,24.75,,,,,,,,2.892,58.84,11.01,31.23,1.821,1.774,112.0,NA
576.0,45.697952,9.40619094,2021-01-24,279.0,22.0,12.0,0.6,,45.35,25.73,,0.885,2.229,2.794,S,3.199e-05,0.0,96020.0,6378000.0,33.48,65.26,92.34,3.239,5.213,SW,1559.0,25.79,,,,,,,,2.892,58.84,11.01,31.23,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-25,279.0,37.0,14.0,0.6208,,123.0,42.2,,0.901,2.243,2.941,S,0.0004304,0.0,96400.0,6177000.0,47.66,56.92,78.35,3.962,6.242,S,689.9,39.17,,,,,,,,2.892,58.84,11.02,31.22,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-26,279.0,21.0,6.0,0.4833,,77.48,32.5,,0.3584,2.903,3.325,S,0.0,0.0,97690.0,6780000.0,38.21,50.82,58.82,5.726,6.726,SW,1182.0,82.84,,,,,,,,2.892,58.84,11.02,31.22,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-27,279.0,28.0,10.0,0.4125,,99.81,37.0,,-0.02213,1.758,2.612,S,0.0006631,0.0,97800.0,3953000.0,44.15,64.17,89.52,3.05,5.269,S,312.3,47.23,,,,,,,,2.892,58.84,11.02,31.22,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-28,279.0,53.0,33.0,0.575,,152.0,46.63,,0.8127,1.496,2.242,S,0.0007057,0.0,97400.0,4141000.0,68.44,85.93,95.89,2.132,4.059,SW,207.6,27.58,,,,,,,,2.892,58.84,11.03,31.21,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-29,279.0,72.0,48.0,0.6417,,136.9,46.1,,3.012,1.686,2.944,S,0.0001771,1.0,96670.0,4960000.0,71.71,85.24,95.51,2.311,5.463,SW,293.9,18.52,,,,,,,,2.892,58.84,11.03,31.21,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-30,279.0,35.0,22.0,0.4583,,72.79,37.14,,4.883,1.792,3.176,S,0.002575,0.0,96230.0,5143000.0,52.76,76.7,89.94,3.036,5.878,S,145.0,36.34,,,,,,,,2.892,58.84,11.04,31.2,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-01-31,279.0,32.0,27.0,0.475,,44.0,25.06,,4.934,1.388,1.784,S,0.002454,1.0,95920.0,6871000.0,68.42,88.0,98.9,2.452,3.75,SW,455.1,34.76,,,,,,,,2.892,58.84,11.04,31.2,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-01,279.0,36.0,22.0,0.4792,,78.71,33.58,,3.499,1.015,1.827,E,0.001493,0.0,96230.0,3377000.0,87.24,94.6,99.33,1.252,2.678,E,369.1,12.36,,,,,,,,2.892,58.84,11.04,31.19,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-02,279.0,57.0,37.0,0.6,,136.2,39.0,,2.439,1.313,2.148,S,0.0001083,1.0,97270.0,4880000.0,73.08,88.4,97.81,1.038,1.692,SE,296.0,13.3,,,,,,,,2.892,58.84,11.05,31.19,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-03,279.0,,,,,,,,3.333,1.101,1.879,S,0.002206,1.0,97530.0,1458000.0,81.61,90.27,96.78,1.227,2.499,E,135.3,14.37,,,,,,,,2.892,58.84,11.05,31.18,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-04,279.0,49.0,33.0,0.5458,,140.3,49.94,,5.781,1.279,1.93,S,0.0002229,1.0,97800.0,5959000.0,67.78,87.37,95.06,1.603,2.972,SW,265.3,20.22,,,,,,,,2.892,58.84,11.06,31.18,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-05,279.0,66.0,35.0,0.5708,,154.8,47.61,,6.468,0.993,1.511,SE,0.0002838,1.0,97880.0,2625000.0,80.78,88.46,93.42,1.016,2.401,SE,177.3,15.57,,,,,,,,2.892,58.84,11.06,31.17,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-06,279.0,53.0,32.0,0.45,,84.45,41.03,,6.04,1.016,1.546,SE,0.001595,1.0,97430.0,3422000.0,80.13,89.57,97.04,1.532,4.312,E,248.9,21.67,,,,,,,,2.892,58.84,11.07,31.17,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-07,279.0,24.0,18.0,0.3667,,44.92,30.94,,5.073,1.422,1.929,S,0.02446,1.0,96060.0,651600.0,89.69,92.49,95.06,2.275,4.535,SE,239.4,23.69,,,,,,,,2.892,58.84,11.07,31.16,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-08,279.0,19.0,9.0,0.3417,,76.92,39.4,,4.691,1.336,2.274,S,0.002782,0.0,95610.0,9048000.0,49.09,76.51,96.13,2.109,5.01,W,837.0,21.05,,,,,,,,2.892,58.84,11.08,31.16,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-09,279.0,33.0,18.0,0.3333,,107.3,44.77,,4.563,1.301,1.963,S,0.001058,0.0,96130.0,4935000.0,56.49,79.91,91.87,1.845,4.002,E,437.9,20.2,,,,,,,,2.892,58.75,11.08,31.15,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-10,279.0,21.0,13.0,0.3458,,88.92,43.38,,4.994,1.54,2.633,SE,0.01525,1.0,96100.0,2594000.0,83.58,90.39,94.64,3.113,5.273,SE,282.7,24.47,,,,,,,,2.892,58.75,11.09,31.15,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-11,279.0,26.0,13.0,0.2792,,92.59,39.4,,4.196,2.616,3.743,S,0.004514,0.0,97340.0,9289000.0,42.86,69.76,90.55,4.573,7.38,S,729.5,44.36,,,,,,,,2.892,58.75,11.09,31.14,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-12,279.0,19.0,10.0,0.1375,,25.33,23.53,,0.9538,1.664,2.698,NE,0.001057,6.0,98460.0,3193000.0,54.33,69.4,84.31,3.221,4.932,E,807.5,329.2,,,,,,,,2.892,58.75,11.1,31.13,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-13,279.0,23.0,16.0,0.1667,,36.27,27.12,,-1.6,1.049,1.737,NE,0.001156,0.0,99040.0,5707000.0,53.0,64.75,76.38,1.793,3.261,N,1087.0,82.98,,,,,,,,2.892,58.75,11.1,31.13,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-14,279.0,34.0,23.0,0.2708,,57.76,37.52,,-1.134,1.828,2.251,S,7.901e-06,0.0,99780.0,9564000.0,36.52,58.72,79.3,2.817,4.062,SW,1210.0,20.49,,,,,,,,2.892,58.75,11.11,31.12,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-15,279.0,39.0,20.0,0.3042,,105.8,49.52,,-0.4943,1.528,1.939,S,1.117e-06,0.0,99680.0,9124000.0,24.48,55.8,80.25,2.15,4.053,SW,720.3,28.29,,,,,,,,2.892,58.75,11.11,31.12,1.821,1.775,112.0,NA
576.0,45.697952,9.40619094,2021-02-16,279.0,34.0,18.0,0.3042,,86.58,43.47,,1.961,1.386,1.861,S,1.117e-06,0.0,98730.0,9366000.0,51.94,71.86,92.42,1.836,2.884,SW,409.7,18.85,,,,,,,,2.892,58.75,11.12,31.11,1.825,1.781,112.0,NA
576.0,45.697952,9.40619094,2021-02-17,279.0,52.0,32.0,0.3958,,97.72,49.47,,4.391,1.619,2.053,S,3.374e-06,0.0,98270.0,9580000.0,64.88,83.24,95.61,1.817,2.937,SW,514.1,15.88,,,,,,,,2.892,58.75,11.13,31.1,1.828,1.787,112.0,NA
576.0,45.697952,9.40619094,2021-02-18,279.0,107.0,73.0,0.5042,,126.4,53.49,,5.034,1.109,2.05,S,2.648e-05,1.0,98430.0,4902000.0,64.05,83.54,95.63,1.076,2.368,W,292.9,16.7,,,,,,,,2.892,58.75,11.13,31.1,1.832,1.793,112.0,NA
576.0,45.697952,9.40619094,2021-02-19,279.0,72.0,47.0,0.6125,,128.9,55.4,,7.058,1.119,1.587,S,3.191e-05,0.0,98500.0,4308000.0,70.38,85.11,94.99,1.156,1.977,S,380.0,14.25,,,,,,,,2.892,58.75,11.14,31.09,1.835,1.799,112.0,NA
576.0,45.697952,9.40619094,2021-02-20,279.0,89.0,56.0,0.6542,,104.8,48.73,,7.328,1.193,1.641,S,2.484e-06,0.0,98660.0,4426000.0,70.21,85.13,95.15,1.35,2.215,S,379.1,20.25,,,,,,,,2.892,58.75,11.14,31.09,1.839,1.805,112.0,NA
576.0,45.697952,9.40619094,2021-02-21,279.0,68.0,44.0,0.4667,,36.09,27.37,,7.21,1.181,1.869,S,5.428e-06,0.0,98790.0,8186000.0,66.43,83.36,95.06,1.447,2.621,E,632.9,17.66,,,,,,,,2.892,58.66,11.15,31.08,1.842,1.811,112.0,NA
576.0,45.697952,9.40619094,2021-02-22,279.0,75.0,47.0,0.4875,,92.15,38.08,,6.626,1.346,1.951,S,8.651e-06,0.0,99190.0,8980000.0,66.28,83.95,95.45,1.203,2.592,S,588.4,13.26,,,,,,,,2.892,58.66,11.16,31.07,1.846,1.817,112.0,NA
576.0,45.697952,9.40619094,2021-02-23,279.0,80.0,50.0,0.5542,,125.1,53.81,,7.694,1.553,2.233,S,0.0,0.0,99670.0,11330000.0,48.18,74.63,92.33,1.584,2.978,SW,422.9,15.71,,,,,,,,2.892,58.66,11.16,31.07,1.849,1.822,112.0,NA
576.0,45.697952,9.40619094,2021-02-24,279.0,101.0,37.0,0.4708,,124.3,56.66,,9.016,1.625,2.461,S,1.117e-06,0.0,99660.0,11710000.0,49.76,73.97,89.09,1.467,2.612,SW,368.0,20.02,,,,,,,,2.892,58.66,11.17,31.06,1.853,1.828,112.0,NA
576.0,45.697952,9.40619094,2021-02-25,279.0,108.0,31.0,0.4292,,121.7,55.15,,8.899,1.697,2.543,S,0.0,0.0,99340.0,12040000.0,39.95,67.55,85.5,1.515,2.995,SE,349.7,15.85,,,,,,,,2.892,58.66,11.17,31.05,1.856,1.834,112.0,NA
576.0,45.697952,9.40619094,2021-02-26,279.0,105.0,33.0,0.4542,,128.7,59.3,,8.508,1.561,2.372,S,1.117e-06,0.0,98890.0,12140000.0,42.13,67.69,85.87,1.114,2.037,W,448.9,14.05,,,,,,,,2.892,58.66,11.18,31.05,1.86,1.84,112.0,NA
576.0,45.697952,9.40619094,2021-02-27,279.0,74.0,26.0,0.3458,,52.23,35.25,,9.094,1.888,2.732,S,0.0003588,0.0,98750.0,11850000.0,45.48,70.83,85.63,2.535,4.242,NE,1563.0,16.89,,,,,,,,2.892,58.66,11.19,31.04,1.863,1.846,112.0,NA
576.0,45.697952,9.40619094,2021-02-28,279.0,24.0,11.0,0.2625,,26.61,21.25,,7.527,0.8973,1.845,NE,0.0003936,0.0,99330.0,6869000.0,62.93,72.83,89.86,1.577,3.041,E,816.0,13.09,,,,,,,,2.892,58.66,11.19,31.03,1.866,1.852,112.0,NA
576.0,45.697952,9.40619094,2021-03-01,279.0,47.0,24.0,0.4208,,83.58,43.3,,5.613,1.36,2.113,S,3.869e-07,0.0,99210.0,12880000.0,48.26,73.83,96.58,1.161,2.467,S,674.5,14.9,,,,,,,,2.892,58.66,11.2,31.02,1.87,1.858,112.0,NA
576.0,45.697952,9.40619094,2021-03-02,279.0,47.0,26.0,0.4167,,71.77,41.62,,6.146,1.458,2.181,S,-1.735e-18,0.0,99460.0,13060000.0,48.25,69.91,87.71,1.123,2.337,SE,711.7,12.43,,,,,,,,2.892,58.66,11.21,31.02,1.873,1.864,112.0,NA
576.0,45.697952,9.40619094,2021-03-03,279.0,74.0,44.0,0.5583,,136.4,58.64,,6.189,1.499,2.179,S,-1.735e-18,0.0,99200.0,13130000.0,39.61,68.89,89.74,1.098,2.311,S,640.3,13.04,,,,,,,,2.892,58.66,11.21,31.01,1.877,1.869,112.0,NA
576.0,45.697952,9.40619094,2021-03-04,279.0,53.0,32.0,0.4875,,103.6,50.21,,6.258,1.571,2.131,S,5.763e-07,0.0,98350.0,12970000.0,49.11,73.5,87.5,2.18,4.019,NW,1018.0,14.28,,,,,,,,2.892,58.57,11.22,31.0,1.88,1.875,112.0,NA
576.0,45.697952,9.40619094,2021-03-05,279.0,57.0,30.0,0.4625,,79.31,44.88,,8.084,1.45,2.012,S,0.001003,0.0,97840.0,12830000.0,55.64,76.64,94.87,1.927,2.917,W,1335.0,18.21,,,,,,,,2.892,58.57,11.23,31.0,1.884,1.881,112.0,NA
576.0,45.697952,9.40619094,2021-03-06,279.0,29.0,19.0,0.3917,,26.16,21.58,,5.347,1.667,2.921,NE,0.003848,0.0,98850.0,6321000.0,55.43,75.05,94.36,3.336,5.384,NE,1031.0,38.95,,,,,,,,2.892,58.57,11.23,30.99,1.887,1.887,112.0,NA
576.0,45.697952,9.40619094,2021-03-07,279.0,30.0,21.0,0.4042,,27.05,21.7,,5.82,0.8723,1.765,N,2.922e-05,0.0,98490.0,10330000.0,55.9,66.89,86.8,0.9131,2.064,N,1138.0,13.81,,,,,,,,2.892,58.57,11.24,30.98,1.891,1.893,112.0,NA
576.0,45.697952,9.40619094,2021-03-08,279.0,51.0,35.0,0.4792,,59.23,31.97,,5.097,1.411,2.093,SE,2.807e-05,0.0,97820.0,12550000.0,56.33,77.99,96.44,1.789,3.485,N,1300.0,13.74,,,,,,,,2.892,58.57,11.25,30.97,1.894,1.899,112.0,NA
576.0,45.697952,9.40619094,2021-03-09,279.0,49.0,34.0,0.4583,,58.85,34.12,,6.878,1.001,1.636,SE,0.0008877,0.0,97650.0,10400000.0,57.78,72.81,94.02,1.258,2.577,E,1165.0,15.47,,,,,,,,2.892,58.57,11.26,30.97,1.898,1.905,112.0,NA
576.0,45.697952,9.40619094,2021-03-10,279.0,51.0,34.0,0.5,,80.43,42.66,,5.693,1.445,2.035,S,7.296e-05,0.0,97920.0,14490000.0,46.73,70.67,94.27,1.593,3.146,NW,1575.0,14.24,,,,,,,,2.892,58.57,11.26,30.96,1.901,1.911,112.0,NA
576.0,45.697952,9.40619094,2021-03-11,279.0,63.0,38.0,0.5708,,103.7,52.81,,7.053,1.316,2.07,S,0.0008199,0.0,97900.0,10860000.0,52.39,74.26,89.47,1.458,2.806,SE,1102.0,12.01,,,,,,,,2.892,58.57,11.27,30.95,1.905,1.917,112.0,NA
576.0,45.697952,9.40619094,2021-03-12,279.0,59.0,36.0,0.5417,,81.75,44.2,,8.126,1.216,2.162,S,0.0004373,0.0,97360.0,12170000.0,50.83,74.32,95.3,1.428,2.407,W,1098.0,17.86,,,,,,,,2.892,58.57,11.28,30.95,1.908,1.922,112.0,NA
576.0,45.697952,9.40619094,2021-03-13,279.0,60.0,38.0,0.4583,,32.15,24.6,,7.597,1.548,2.132,S,0.0001508,0.0,97310.0,13410000.0,51.58,71.28,88.26,1.738,2.891,N,1455.0,14.15,,,,,,,,2.892,58.57,11.28,30.94,1.912,1.928,112.0,NA
576.0,45.697952,9.40619094,2021-03-14,279.0,12.0,7.0,0.3542,,8.621,9.3,,6.59,3.199,5.374,SW,0.0003795,0.0,97010.0,15440000.0,25.67,55.02,92.91,5.229,7.994,SW,2959.0,35.55,,,,,,,,2.892,58.48,11.29,30.93,1.915,1.934,112.0,NA
576.0,45.697952,9.40619094,2021-03-15,279.0,16.0,5.0,0.4083,,54.49,27.95,,6.455,2.562,3.305,SW,1.107e-05,0.0,97260.0,15510000.0,36.9,53.08,78.64,4.629,6.682,SW,1647.0,55.84,,,,,,,,2.892,58.48,11.3,30.92,1.918,1.94,112.0,NA
576.0,45.697952,9.40619094,2021-03-16,279.0,7.0,3.0,0.3042,,17.19,12.69,,6.176,3.056,4.133,S,-1.735e-18,0.0,97750.0,16170000.0,25.25,42.44,66.53,6.571,8.366,S,3146.0,73.0,,,,,,,,2.892,58.48,11.31,30.92,1.925,1.951,112.0,NA
576.0,45.697952,9.40619094,2021-03-17,279.0,12.0,6.0,0.3375,,39.37,22.62,,6.286,2.007,3.088,S,0.0001798,0.0,97760.0,14640000.0,29.18,44.84,70.25,3.822,5.936,S,2301.0,53.62,,,,,,,,2.892,58.48,11.31,30.91,1.931,1.961,112.0,NA
576.0,45.697952,9.40619094,2021-03-18,279.0,20.0,10.0,0.4417,,47.19,28.79,,3.825,1.733,2.435,SE,0.001892,0.0,97830.0,14480000.0,51.07,66.58,86.79,2.389,3.555,E,2321.0,33.82,,,,,,,,2.892,58.48,11.32,30.9,1.937,1.972,112.0,NA
